Opponent,Results,Score,PlusMinus
Mid-Atlantic Christian,W, 110_58 ,-
VCU,L, 69_57 ,-13.3
California,L, 80_66 ,-8.9
Bowling Green,L, 81_79 ,-4.5
Loyola MD,L, 75_66 ,-7.7
Richmond,W, 86_66 ,11
Norfolk St.,L, 94_89 2OT,-3.9
Regent,W, 114_55 ,-
Coastal Carolina,L, 75_66 ,-9.1
William & Mary,L, 76_71 ,-1.5
St. Leo,W, 72_60 ,-
Howard,W, 89_82 ,0.9
Saint Peter's,L, 83_80 OT,-0.3
Charleston Southern,W, 94_82 ,-0.3
UNC Asheville,W, 83_61 ,15.7
Presbyterian,L, 85_70 ,-6
Gardner Webb,L, 87_74 OT,0.5
USC Upstate,W, 88_70 ,10.2
Campbell,W, 64_58 ,5.8
Longwood,W, 96_83 ,11.6
High Point,L, 85_69 ,-11.1
Radford,L, 101_98 OT,-1.1
Winthrop,L, 101_91 ,-7.5
Campbell,L, 87_84 ,-1.6
High Point,L, 86_81 OT,3.1
Longwood,W, 86_66 ,3.7
Radford,W, 74_71 ,4.3
Winthrop,W, 90_75 ,7.6
USC Upstate,W, 92_71 ,10.3
Longwood,W, 77_71 ,-0.2
Campbell,L, 86_77 ,-2.7
St. Francis NY,W, 81_72 ,6.7
Charleston Southern,W, 73_67 ,-2
NJIT,W, 82_70 ,12.9
Marshall,L, 80_78 ,-2.5
