Opponent,Results,Score,PlusMinus
St. Bonaventure,W, 88_85 OT,-3.2
Fairfield,L, 60_58 ,-6.4
Canisius,L, 82_73 ,-9.6
Vermont,W, 69_61 ,-3.4
Northeastern,L, 96_78 ,-16.4
Monmouth,W, 65_43 ,4.9
La Salle,W, 92_79 ,7
Ohio St.,L, 73_71 ,-3.8
Saint Mary's,L, 85_56 ,-11.1
Rhode Island,W, 84_82 ,-0.5
TCU,L, 82_65 ,-6.7
UNLV,W, 97_72 ,13.4
Army,W, 64_63 ,-9.4
Boston University,L, 87_80 ,-8.1
Colgate,W, 84_81 ,-3.7
American,W, 55_54 ,-2.2
Holy Cross,W, 93_78 ,14.1
Lehigh,W, 85_83 ,-1.3
Loyola MD,W, 71_68 ,7
American,L, 76_68 ,-10
Navy,W, 69_57 ,9.9
Lafayette,W, 94_66 ,10.2
Loyola MD,W, 84_72 ,6.7
Boston University,W, 82_76 ,4.2
Lehigh,W, 87_75 ,1.8
Holy Cross,L, 72_71 ,1
Colgate,L, 75_64 ,-5.6
Lafayette,W, 118_76 ,28.7
Navy,L, 64_53 ,-11.2
Army,W, 62_61 ,-3.9
Holy Cross,W, 77_65 ,3.5
Lehigh,W, 97_75 ,6.3
Colgate,L, 94_80 ,-9
