Opponent,Results,Score,PlusMinus
UC Riverside,W, 72_59 ,6.9
Wyoming,W, 83_64 ,12
Old Dominion,W, 61_56 ,-0.7
Missouri,L, 69_63 ,-5.1
Penn,W, 74_58 ,4
Long Beach St.,W, 75_72 ,0.9
Missouri St.,W, 101_77 ,13.9
Saint Louis,L, 65_61 ,-3
Texas A&M,L, 67_64 ,-1.5
Pepperdine,W, 82_67 ,8.1
Kent St.,L, 66_63 ,-1
Central Connecticut,W, 80_59 ,17.9
Oregon,W, 77_72 ,7.4
USC,W, 79_74 OT,1.7
UCLA,W, 79_66 ,4.5
Arizona St.,L, 70_67 ,-7.1
Arizona,L, 82_71 ,-6.7
Washington St.,W, 90_77 ,10
Washington,L, 79_69 ,-13.2
Colorado,W, 76_74 ,-1.3
Utah,W, 81_72 ,7.3
Stanford,L, 83_60 ,-10.3
California,W, 79_71 ,3
Oregon,W, 72_57 ,0.5
UCLA,L, 68_67 ,-5.9
USC,W, 67_62 ,3.8
Arizona,L, 74_72 ,0.4
Arizona St.,L, 74_71 ,0.5
Washington,L, 81_76 OT,-2.8
Washington St.,W, 85_77 ,-0.6
Colorado,L, 73_58 ,-11.9
