Opponent,Results,Score,PlusMinus
Columbia International,W, 100_68 ,-
Florida,L, 76_46 ,-13.1
South Carolina St.,W, 89_72 ,10.9
Middle Tennessee,L, 76_73 ,-10.5
Trinity Baptist,W, 98_49 ,-
Coppin St.,W, 93_67 ,9.8
Marquette,L, 76_55 ,-10.9
North Florida,L, 76_70 ,-2.1
Furman,L, 77_69 ,-4.8
North Florida,L, 68_61 ,-4.1
Clemson,L, 78_51 ,-12.7
Johnson & Wales (NC),W, 86_61 ,-
Piedmont,W, 111_65 ,-
High Point,L, 51_50 ,2.3
Hampton,L, 94_82 ,0.3
Longwood,W, 101_91 ,3.9
Campbell,L, 73_72 ,4
Radford,L, 86_78 ,-2.5
Gardner Webb,W, 74_60 ,11.7
Presbyterian,W, 85_84 ,1.3
USC Upstate,W, 90_71 ,8.8
Winthrop,L, 76_72 ,-2.2
UNC Asheville,W, 85_75 ,1.4
Gardner Webb,L, 77_74 ,-6.4
Radford,W, 53_52 ,0.2
USC Upstate,W, 92_60 ,10.9
Winthrop,L, 80_78 2OT,-0.1
UNC Asheville,W, 77_48 ,11.3
Presbyterian,W, 72_65 ,-0.9
USC Upstate,W, 71_52 ,3.7
Winthrop,W, 77_63 ,6.6
Radford,L, 63_54 ,2.1
Florida Atlantic,W, 68_66 ,3.1
Hampton,L, 73_67 ,2
