Opponent,Results,Score,PlusMinus
Nicholls St.,W, 89_72 ,8.6
Seattle,L, 78_69 ,-5.3
Cal Poly,W, 84_70 ,16.7
Delaware St.,W, 80_52 ,5.9
Cal St. Northridge,W, 103_94 ,11.3
New Mexico St.,L, 69_63 ,-5.5
Idaho,W, 90_70 ,6.1
Montana St.,L, 95_90 ,-3.9
Rider,W, 94_80 ,8.1
SIU Edwardsville,W, 89_73 ,10.2
San Diego,L, 82_75 ,-2
New Mexico St.,L, 75_72 ,-6.4
Santa Clara,L, 79_71 ,-4.1
Washington,L, 85_67 ,-7.3
Colorado,L, 92_60 ,-10.8
Utah,L, 88_70 ,-14.4
California,W, 82_59 ,8.5
Stanford,L, 78_66 ,-3.1
Oregon St.,L, 90_77 ,-10
Oregon,L, 78_58 ,-1.5
UCLA,L, 87_67 ,-5.4
USC,L, 93_84 ,-11
Arizona St.,W, 91_70 ,11.5
Arizona,W, 69_55 ,9.8
Washington,L, 72_70 ,4.3
Colorado,W, 76_74 ,0.4
Utah,L, 92_79 ,-3.1
Stanford,L, 98_50 ,-30.3
California,L, 76_69 ,-8.1
Oregon,L, 72_61 ,-7
Oregon St.,L, 85_77 ,0.6
Oregon,L, 84_51 ,-14.9
