Opponent,Results,Score,PlusMinus
Delaware,W, 73_67 ,8.8
Navy,W, 78_57 ,6.7
North Carolina A&T,W, 82_59 ,15.3
Hofstra,W, 80_69 ,2.3
Mount St. Mary's,W, 92_77 ,14.5
Marshall,W, 104_67 ,9.9
Virginia,L, 76_71 ,-6.6
Penn St.,W, 66_59 ,2.3
Purdue,L, 62_60 ,1.7
Loyola Chicago,W, 55_41 ,4.7
Loyola MD,W, 94_71 ,11
Seton Hall,L, 78_74 ,-2.5
Radford,W, 78_64 ,3
Nebraska,W, 74_72 ,-1.2
Rutgers,W, 77_63 ,10.1
Minnesota,W, 82_67 ,-0.9
Indiana,W, 78_75 ,-3.1
Wisconsin,W, 64_60 ,10.9
Ohio St.,W, 75_61 ,5.3
Michigan St.,L, 69_55 ,-9.2
Illinois,L, 78_67 ,3.4
Northwestern,W, 70_52 ,10.4
Wisconsin,L, 69_61 ,2.3
Nebraska,W, 60_45 ,5.9
Purdue,W, 70_56 ,-1.8
Michigan,L, 65_52 ,-8.7
Iowa,W, 66_65 ,2.5
Ohio St.,W, 72_62 ,4.7
Penn St.,L, 78_61 ,-16
Michigan,L, 69_62 ,-0.5
Minnesota,W, 69_60 ,12.5
Nebraska,L, 69_61 ,-6.6
Belmont,W, 79_77 ,-2.1
LSU,L, 69_67 ,-5.8
