Opponent,Results,Score,PlusMinus
Sacred Heart,W, 93_81 ,13.7
Michigan,L, 56_37 ,-2.6
Providence,L, 70_61 ,0.2
Stony Brook,W, 84_70 ,8.5
Siena,W, 57_45 ,4.4
Albany,W, 69_65 OT,8.1
Harvard,L, 73_62 ,-7.5
Fairleigh Dickinson,W, 67_49 ,4.6
Massachusetts,W, 82_78 ,-1.2
Rhode Island,L, 79_63 ,-6.2
Canisius,W, 65_63 ,-0.8
Siena,W, 60_57 ,-1.2
Iona,W, 78_71 ,2.6
Loyola MD,W, 80_73 ,10.1
Navy,L, 50_48 ,0.2
Lehigh,L, 99_94 OT,3.8
Lafayette,W, 77_70 ,8.9
Bucknell,L, 93_78 ,-14.1
Loyola MD,L, 67_65 OT,2.1
Army,L, 76_57 ,-6.3
Navy,W, 69_64 ,4.5
Boston University,L, 68_54 ,-7.4
American,L, 66_49 ,-17.2
Army,W, 56_42 ,4.3
Lafayette,L, 69_67 ,-4.9
Colgate,L, 74_70 ,0.8
Bucknell,W, 72_71 ,-1
Boston University,L, 70_60 ,-7.6
Lehigh,W, 73_71 ,0.6
Colgate,L, 79_59 ,-6.1
American,L, 86_66 ,-10.5
Lafayette,W, 79_74 ,2
Bucknell,L, 77_65 ,-3.5
