Opponent,Results,Score,PlusMinus
Arkansas Pine Bluff,W, 76_60 ,7.4
Texas Southern,W, 103_64 ,16.6
Duke,L, 90_64 ,-13
Xavier,W, 79_74 ,-3.7
Iowa St.,L, 87_57 ,-13
Jackson St.,W, 87_44 ,19.9
Illinois St.,W, 75_65 ,6.8
San Diego,L, 73_61 ,1.2
California,L, 89_83 ,1.4
Cal State Dominguez Hills,W, 99_46 ,-
BYU,W, 90_81 ,12.1
Brown,L, 82_61 ,-18.1
Cal St. Northridge,W, 65_60 ,-5
Boise St.,L, 88_64 ,-13.2
Wyoming,W, 84_54 ,16.9
Air Force,L, 62_48 ,-8.2
New Mexico,W, 97_77 ,7.1
Fresno St.,L, 66_62 ,6.7
UNLV,W, 94_77 ,10.5
Air Force,W, 66_51 ,14.2
San Jose St.,W, 67_56 ,6.5
New Mexico,L, 83_70 ,-3.4
Utah St.,W, 68_63 ,2.3
Colorado St.,W, 71_60 ,5.3
Boise St.,W, 71_65 ,1.5
Nevada,W, 65_57 ,6.2
UNLV,W, 60_59 ,4.3
Utah St.,L, 70_54 ,-8.2
San Jose St.,W, 84_56 ,10.8
Fresno St.,L, 76_74 ,-3.7
Nevada,L, 81_53 ,-9.6
UNLV,W, 63_55 ,0.8
Nevada,W, 65_56 ,2.3
Utah St.,L, 64_57 ,-5.6
