Opponent,Results,Score,PlusMinus
Boston University,W, 78_72 ,-2.3
Kansas,L, 84_68 ,-3.7
Northern Vermont,W, 122_56 ,-
Louisville,L, 86_78 ,-7
Yale,W, 79_70 ,5
Bucknell,L, 69_61 ,3.4
George Washington,W, 69_53 ,6.5
Towson,W, 70_64 ,7
George Mason,W, 72_67 ,7.8
Harvard,W, 71_65 ,-1.5
Northeastern,W, 75_70 ,2.8
St. Bonaventure,W, 83_76 2OT,-4.3
Lipscomb,L, 91_66 ,-9.3
Dartmouth,W, 73_59 ,5.9
Albany,W, 80_51 ,15.8
Maine,W, 73_49 ,13
Hartford,W, 81_62 ,11.2
New Hampshire,W, 73_59 ,7.8
Binghamton,W, 78_50 ,15.4
UMBC,L, 74_61 ,-1.8
Stony Brook,W, 73_52 ,7.5
UMass Lowell,W, 74_65 ,7.9
Maine,W, 86_63 ,13.6
Albany,W, 67_49 ,9.2
New Hampshire,W, 73_44 ,10
Hartford,W, 77_75 ,0
UMBC,L, 65_56 ,-5.3
Binghamton,W, 69_63 ,2.8
Stony Brook,W, 56_50 ,4.5
UMass Lowell,W, 74_57 ,12.5
Maine,W, 73_57 ,14.4
Binghamton,W, 84_51 ,20.1
UMBC,W, 66_49 ,8.8
Florida St.,L, 76_69 ,-0.6
