Opponent,Results,Score,PlusMinus
SIU Edwardsville,W, 74_65 ,11.3
Nevada,L, 83_61 ,-7.6
Cal State-Stanislaus,W, 91_66 ,-
Idaho St.,W, 83_76 ,-2.4
UNLV,L, 96_70 ,-13.3
UC Riverside,W, 74_54 ,7
Abilene Christian,L, 73_71 ,-2.8
Elon,W, 65_57 ,5.7
Fresno St.,L, 81_78 OT,-6.8
Air Force,W, 82_69 ,4.6
Texas-Permian Basin,W, 74_69 ,-
Long Beach St.,W, 74_68 ,-2.9
Cal St. Northridge,W, 79_77 ,0.3
Boise St.,L, 83_71 ,-8.4
UC Irvine,W, 84_75 OT,1.5
BYU,L, 90_87 ,-9
San Diego,L, 73_64 ,-5.6
Gonzaga,L, 67_36 ,-12.3
Portland,W, 65_57 ,5.9
San Francisco,L, 53_52 ,-1.1
Santa Clara,L, 69_57 ,3.7
Portland,W, 74_70 ,10.1
Loyola Marymount,L, 60_42 ,-5.5
Pepperdine,W, 66_59 ,-1.7
Saint Mary's,L, 78_66 ,-4.2
BYU,L, 69_59 ,-1.5
Santa Clara,L, 64_59 ,-10.4
Saint Mary's,L, 58_32 ,-9.7
Loyola Marymount,L, 63_56 ,-6.3
Gonzaga,L, 86_66 ,-11.9
Pepperdine,W, 73_72 ,2.8
Pepperdine,L, 61_53 ,4
