Opponent,Results,Score,PlusMinus
Wright St.,W, 73_54 ,5.5
Spalding,W, 106_36 ,-
Missouri St.,W, 77_66 ,10.5
Alabama,L, 78_72 ,-3
Prairie View A&M,W, 83_67 ,5.5
Middle Tennessee,W, 64_42 ,12
Southern Illinois,W, 80_52 ,18.4
Jackson St.,W, 74_57 ,7.4
Evansville,W, 66_64 ,2
Auburn,L, 93_88 ,-4.2
Bethel (TN),W, 110_82 ,-
Morehead St.,W, 90_69 ,12.5
Eastern Kentucky,W, 97_85 ,-3
Tennessee Martin,W, 98_77 ,6.8
Southeast Missouri St.,W, 85_67 ,9.9
Eastern Illinois,W, 83_61 ,13.9
SIU Edwardsville,W, 82_72 ,0.9
Belmont,L, 79_66 ,-7
Tennessee St.,W, 100_62 ,25.1
Jacksonville St.,L, 88_68 ,-6.7
Tennessee Tech,W, 67_63 ,1.8
Eastern Illinois,W, 86_75 ,0.5
SIU Edwardsville,W, 86_55 ,6.4
Austin Peay,W, 73_71 ,4.6
Eastern Kentucky,W, 102_70 ,12.3
Tennessee Martin,W, 85_75 ,3.2
Southeast Missouri St.,W, 103_67 ,16.1
Morehead St.,W, 71_52 ,18.4
Austin Peay,W, 94_83 ,0
Jacksonville St.,W, 76_74 ,2
Belmont,W, 77_65 ,-0.1
Marquette,W, 83_64 ,9.9
Florida St.,L, 90_62 ,-14
