Opponent,Results,Score,PlusMinus
Dayton,L, 78_70 ,-6.6
Penn St.,L, 87_72 ,-8
Edward Waters,W, 95_83 ,-
Wright St.,L, 89_72 ,-11.1
Southern Miss,W, 64_48 ,11.7
Jacksonville St.,L, 83_78 ,-2.3
Florida,L, 98_66 ,-13.2
Florida A&M,W, 81_62 ,13.1
Charleston Southern,W, 76_70 ,2.1
Minnesota,L, 80_71 ,-2.4
FIU,L, 102_89 ,-1.3
Charleston Southern,W, 68_61 ,4.1
Florida St.,L, 95_81 ,-8.5
Auburn,L, 95_49 ,-13.5
Florida National,W, 104_76 ,-
North Alabama,W, 96_67 ,12
Lipscomb,L, 81_66 ,-7
Florida Gulf Coast,W, 87_66 ,6.6
Stetson,W, 87_77 ,3.4
Liberty,L, 70_64 ,0.2
NJIT,L, 76_72 ,1.1
Jacksonville,L, 86_81 ,1.7
Florida Gulf Coast,L, 88_80 ,-1.3
Kennesaw St.,L, 81_64 ,-8.2
Lipscomb,L, 92_55 ,-16.6
North Alabama,W, 82_73 ,8.2
Kennesaw St.,W, 80_57 ,9.8
NJIT,W, 64_63 ,2.9
Jacksonville,W, 80_73 OT,1.3
Liberty,W, 75_70 ,-2
Stetson,W, 77_67 ,5.9
North Alabama,W, 76_66 ,2.9
Liberty,L, 71_63 ,-3.6
