Opponent,Results,Score,PlusMinus
Cleveland St.,W, 83_79 ,5.9
Shawnee State,W, 90_69 ,-
Liberty,L, 77_70 ,-5.4
Alcorn St.,W, 79_48 ,13.7
Savannah St.,W, 104_84 ,23.3
Vanderbilt,W, 77_75 ,4.2
Detroit,W, 76_72 ,3.4
Norfolk St.,W, 78_67 ,7.7
Wright St.,W, 83_76 ,0.3
Louisville,L, 83_70 ,-11.1
Oregon St.,W, 66_63 ,1
Albany,W, 70_68 ,-0.6
Oberlin College,W, 71_48 ,-
Bowling Green,L, 86_64 ,-13
Western Michigan,W, 88_73 ,8.8
Eastern Michigan,L, 95_61 ,-8.6
Ohio,W, 66_52 ,6.3
Northern Illinois,W, 78_68 ,3.2
Toledo,W, 87_85 OT,-6.5
Buffalo,L, 88_79 ,1.8
Ball St.,W, 83_80 OT,0.5
Miami OH,W, 70_67 ,2.3
Akron,L, 72_53 ,-2.4
Western Michigan,W, 82_63 ,5.8
Eastern Michigan,W, 71_58 ,5.2
Central Michigan,L, 84_74 ,-3
Buffalo,L, 80_57 ,-7.6
Ohio,W, 78_73 ,3.8
Bowling Green,L, 77_72 ,-5.1
Miami OH,W, 75_66 ,8.5
Akron,W, 68_65 ,-0.8
Central Michigan,L, 89_81 ,-6.2
Louisiana Monroe,L, 87_77 ,-4.9
