Opponent,Results,Score,PlusMinus
Southeastern Oklahoma,W, 101_92 OT,-
Tennessee St.,W, 83_67 ,5.8
Nevada,L, 87_59 ,-14.1
Tulsa,L, 88_78 ,0.2
Howard,W, 97_76 ,13.1
Arkansas Pine Bluff,L, 75_66 ,-5.5
Central Arkansas,L, 78_65 ,-5.2
Sam Houston St.,W, 79_52 ,8
Bradley,L, 68_62 ,3.7
Central Arkansas,L, 85_82 ,-0.5
Miles,W, 67_47 ,-
Memphis,L, 99_89 ,-2.8
Georgetown,L, 102_94 OT,-0.1
Louisiana Monroe,L, 97_84 ,-10.6
Louisiana Lafayette,L, 75_61 ,-6.8
Troy,W, 73_59 ,1
South Alabama,W, 91_62 ,13.2
Texas St.,L, 80_62 ,-5.2
UT Arlington,L, 82_73 ,-8
Coastal Carolina,L, 72_71 ,-3.7
Appalachian St.,L, 77_73 ,-3.9
Arkansas St.,L, 84_83 ,-3.8
Troy,W, 84_70 ,2.8
South Alabama,W, 73_68 ,-2.7
UT Arlington,W, 56_52 ,-1.2
Texas St.,L, 67_60 ,-5
Arkansas St.,L, 72_65 ,-3.4
Georgia Southern,L, 81_66 ,-8.7
Georgia St.,L, 83_70 ,-12.9
Louisiana Lafayette,L, 77_72 ,-0.1
Louisiana Monroe,L, 79_62 ,-10.2
