Opponent,Results,Score,PlusMinus
Temple,L, 75_67 ,-2.4
Lafayette,L, 77_76 ,2.4
Florida,L, 82_69 ,-10.5
Drexel,L, 89_84 ,-2.9
Miami FL,L, 85_49 ,-18.9
Northwestern,L, 91_74 ,-13.9
Grand Canyon,L, 82_70 ,-8.1
Villanova,L, 85_78 ,1.7
Bucknell,L, 92_79 ,-7
Penn,L, 83_65 ,-12
Alabama A&M,W, 80_57 ,10.8
Towson,W, 57_51 ,3.9
Massachusetts,W, 69_60 ,1
VCU,L, 69_63 ,4.5
Saint Louis,L, 71_64 ,-4.7
George Washington,L, 59_56 ,5.2
Rhode Island,L, 78_67 ,-1.6
Fordham,W, 73_71 ,10
Massachusetts,W, 60_51 ,6.8
Richmond,W, 66_58 ,-1.3
Saint Joseph's,W, 83_69 ,8.1
George Mason,L, 84_76 ,-3
Duquesne,W, 73_72 ,2
Saint Louis,L, 62_49 ,-4.8
St. Bonaventure,L, 62_60 ,-2.3
Richmond,L, 84_75 ,-2.9
Davidson,W, 79_69 ,7.7
Saint Joseph's,L, 72_62 ,-7.5
Dayton,L, 70_39 ,-5.7
Fordham,W, 72_57 ,13.4
Rhode Island,L, 76_57 ,-10.1
