Opponent,Results,Score,PlusMinus
Bemidji State,W, 97_51 ,-
UT Arlington,L, 74_65 ,-3
Penn,L, 78_71 ,-0.5
Eastern Kentucky,W, 90_85 ,7.3
Old Dominion,W, 54_53 ,3.5
Old Dominion,L, 72_65 ,-3.2
Utah St.,L, 71_52 ,-7.9
South Dakota St.,L, 82_50 ,-13.1
Dubuque,W, 75_67 ,-
Iowa,L, 77_54 ,-16.3
Grand Canyon,L, 73_62 ,-6
North Dakota,W, 64_62 ,2.9
Stony Brook,L, 73_63 ,-4.9
Bradley,W, 65_47 ,7.3
Southern Illinois,L, 58_51 ,-1.1
Illinois St.,L, 70_69 ,-2.4
Drake,W, 57_54 ,4.7
Indiana St.,W, 69_64 ,2
Valparaiso,L, 75_66 ,-5.8
Southern Illinois,L, 70_62 ,7.5
Evansville,W, 81_74 ,0.2
Loyola Chicago,L, 61_60 ,1.1
Missouri St.,W, 64_59 ,1.3
Bradley,L, 79_71 ,-4
Drake,L, 83_77 ,-2.1
Illinois St.,W, 77_64 ,7.5
Evansville,W, 73_58 ,8.6
Missouri St.,W, 63_43 ,4.3
Valparaiso,W, 64_53 ,5.1
Loyola Chicago,L, 56_55 ,-2.8
Indiana St.,L, 71_54 ,-12.9
Southern Illinois,W, 61_58 ,-1.1
Drake,W, 60_58 ,-1.1
Bradley,L, 57_54 ,7.8
