Opponent,Results,Score,PlusMinus
Johnson and Wales (Den),W, 90_65 ,-
Texas St.,L, 67_57 ,-6.3
UMBC,L, 77_72 2OT,1.1
South Dakota,W, 65_62 ,6.3
High Point,L, 69_62 ,-9.9
Colorado,L, 93_56 ,-13.9
Missouri St.,W, 88_69 ,11.1
Pacific,L, 82_69 ,-4.6
Denver,W, 73_65 ,1.8
Army,L, 66_61 ,6.4
Michigan,L, 71_50 ,-6.9
UC Riverside,W, 72_60 ,8.1
New Mexico,L, 65_58 ,-5.2
Utah St.,L, 79_62 ,-10.5
Colorado St.,L, 87_64 ,-9.8
San Diego St.,W, 62_48 ,8.2
UNLV,W, 106_88 ,10.2
Nevada,L, 67_52 ,-0.2
Boise St.,W, 74_60 ,-1
San Jose St.,W, 73_71 2OT,-3.7
San Diego St.,L, 66_51 ,-14.2
Colorado St.,L, 85_53 ,-11.8
Wyoming,W, 81_76 ,8.6
UNLV,L, 77_72 ,-0.8
Utah St.,L, 76_62 ,-5.8
Fresno St.,W, 64_61 ,5.6
San Jose St.,W, 82_68 ,13.4
Wyoming,W, 80_72 ,3.6
Nevada,L, 90_79 ,-6.4
Boise St.,L, 80_52 ,-20.8
San Jose St.,W, 87_56 ,5.7
Fresno St.,L, 76_50 ,-10.7
