Opponent,Results,Score,PlusMinus
DeSales,W, 85_51 ,-
Lehigh,L, 72_57 ,-7.3
Fairleigh Dickinson,L, 77_66 ,0.7
Monmouth,W, 60_57 ,-6.1
Maine,W, 73_59 ,7.9
George Washington,W, 73_52 ,5.2
Saint Joseph's,L, 92_82 ,-6.2
St. John's,L, 89_74 ,-5.2
Iona,W, 85_81 ,1.5
Duke,L, 101_50 ,-8.2
Lafayette,W, 81_79 ,4.5
Arizona St.,W, 67_66 ,1.5
Penn,W, 68_65 OT,0.2
Penn,W, 62_53 ,0.6
Wesley,W, 91_62 ,-
Columbia,W, 55_43 ,10.9
Cornell,W, 70_61 OT,3.3
Yale,L, 74_60 ,-5.8
Brown,L, 78_70 ,-3.6
Harvard,L, 78_69 ,-0.8
Dartmouth,W, 69_68 ,0.9
Cornell,W, 68_59 ,7.3
Columbia,W, 79_61 ,4.4
Dartmouth,W, 77_76 OT,0.9
Harvard,L, 66_58 ,-2.7
Brown,L, 67_63 ,-6.9
Yale,L, 81_59 ,-7.2
Yale,L, 83_77 ,-2.7
