Opponent,Results,Score,PlusMinus
St. Leo,W, 80_64 ,-
Penn,L, 92_76 ,-7.4
Alabama A&M,W, 73_59 ,7.6
Houston,L, 79_68 ,-9
Northwestern St.,W, 102_74 ,8.4
BYU,L, 105_78 ,-8.1
Wichita St.,L, 90_61 ,-17.4
Texas St.,L, 74_60 ,-9.9
Lamar,L, 75_68 ,-11.2
St. Edwards,W, 78_73 ,-
UC Santa Barbara,L, 99_89 OT,-1
UT Rio Grande Valley,W, 75_67 ,5.1
Nebraska Omaha,L, 83_66 ,-5.7
North Texas,L, 103_87 ,-3.5
Southern Miss,W, 73_65 ,-1.8
Louisiana Tech,W, 78_66 ,1.7
UTSA,L, 95_79 ,-9.3
UTEP,L, 65_64 ,5.1
North Texas,L, 76_75 ,0.6
Middle Tennessee,W, 79_68 ,1.5
UAB,L, 89_86 ,-1.9
Charlotte,W, 65_61 ,2.8
Old Dominion,L, 80_76 ,-0.8
Western Kentucky,L, 92_85 2OT,0.3
Marshall,W, 74_69 ,5.8
FIU,L, 86_65 ,-8.2
Florida Atlantic,L, 60_41 ,-9.2
UTEP,W, 85_81 2OT,-7.3
Middle Tennessee,W, 67_61 ,10.4
Charlotte,W, 79_70 ,5.8
Charlotte,L, 78_70 ,1.6
Marshall,L, 82_65 ,-15.6
