Opponent,Results,Score,PlusMinus
Villanova,L, 100_77 ,-10.7
St. Francis PA,L, 80_60 ,-6.6
DePaul,L, 91_63 ,-13.5
Navy,W, 75_51 ,9
Mount St. Mary's,W, 78_68 ,0.9
George Mason,L, 82_75 ,-1.2
Virginia,L, 83_45 ,-17.8
Binghamton,W, 74_68 ,-4
Towson,W, 74_69 ,-2.8
Wilmington (DE),W, 85_78 ,-
Old Dominion,L, 76_53 ,-6.7
Cal St. Northridge,L, 94_86 ,-5.1
Lincoln PA,L, 77_75 ,-
Maryland Eastern Shore,W, 66_53 ,4.2
Savannah St.,L, 88_87 OT,5.7
South Carolina St.,L, 72_68 ,-7.9
Howard,W, 89_86 OT,-0.8
North Carolina A&T,L, 57_53 ,-1.5
North Carolina Central,L, 92_64 ,-21
Bethune Cookman,W, 77_71 ,0
Florida A&M,L, 72_66 ,-3.9
Coppin St.,L, 73_71 ,1.3
South Carolina St.,L, 85_81 ,3.7
Savannah St.,L, 88_85 ,4.6
Norfolk St.,L, 75_74 ,-1.9
Howard,L, 75_69 ,0.7
Delaware St.,W, 76_58 ,2.7
Maryland Eastern Shore,L, 78_73 ,-4.5
Coppin St.,L, 83_69 ,-9.4
Coppin St.,L, 81_71 ,4.4
