Opponent,Results,Score,PlusMinus
Alabama St.,W, 79_53 ,11.6
Missouri,W, 76_59 ,6.3
Texas Southern,W, 85_73 ,9.5
Arizona,L, 71_66 ,2.5
Illinois,W, 84_68 ,3.5
San Diego St.,W, 87_57 ,13
Nebraska Omaha,W, 82_55 ,14
North Dakota St.,W, 81_59 ,14.5
Iowa,L, 98_84 ,-7.3
Southern,W, 101_65 ,12.1
Drake,W, 77_68 ,0.8
Eastern Illinois,W, 101_53 ,18.7
Oklahoma St.,W, 69_63 ,3.7
Kansas,W, 77_60 ,4.3
Baylor,L, 73_70 ,-0.7
Kansas St.,L, 58_57 ,-2.5
Texas Tech,W, 68_64 ,3.3
Oklahoma St.,W, 72_59 ,5.9
Kansas,L, 80_76 ,1.4
Mississippi,W, 87_73 ,8
West Virginia,W, 93_68 ,9.4
Texas,W, 65_60 ,4.2
Oklahoma,W, 75_74 ,-0.3
TCU,L, 92_83 ,-8.2
Kansas St.,W, 78_64 ,4.7
Baylor,L, 73_69 ,-2.3
TCU,L, 75_72 ,-2.4
Oklahoma,W, 78_61 ,3.8
Texas,L, 86_69 ,-7.7
West Virginia,L, 90_75 ,-10.6
Texas Tech,L, 80_73 ,-0.1
Baylor,W, 83_66 ,7.6
Kansas St.,W, 63_59 ,-0.2
Kansas,W, 78_66 ,7.8
Ohio St.,L, 62_59 ,-2.4
