Opponent,Results,Score,PlusMinus
Jarvis Christian,W, 105_68 ,-
Wyoming,L, 86_78 ,-7.3
Loyola Chicago,L, 80_64 ,-6.9
Champion Baptist College,W, 99_58 ,-
Niagara,W, 74_68 ,6.4
IUPUI,L, 80_69 ,-9.2
LSU,L, 78_57 ,-11.6
Centenary,W, 81_57 ,-
UCF,L, 70_45 ,-7.7
Louisiana Monroe,L, 72_67 ,-7.4
Portland,W, 70_58 ,1.7
Southeastern Louisiana,W, 69_68 ,-
Wisconsin,L, 84_53 ,-11.2
Alabama St.,L, 74_53 ,-9.4
Alabama A&M,L, 65_60 OT,1.1
Southern,W, 69_63 ,10
Alcorn St.,W, 77_42 ,13.5
Texas Southern,W, 88_87 OT,0.4
Prairie View A&M,L, 83_66 ,-13.7
Jackson St.,L, 65_63 ,-2.6
Arkansas Pine Bluff,W, 79_55 ,12.7
Mississippi Valley St.,W, 79_57 ,6.7
Southern,W, 59_40 ,0
Alcorn St.,W, 65_53 ,11
Texas Southern,L, 86_85 ,-2.4
Prairie View A&M,L, 92_87 ,-2.2
Jackson St.,L, 71_60 ,-9.2
Arkansas Pine Bluff,L, 70_66 ,-3.1
Mississippi Valley St.,W, 77_75 ,5.3
Alabama St.,W, 93_66 ,14.3
Alabama A&M,W, 66_58 ,5.6
Arkansas Pine Bluff,W, 59_52 ,5.8
Prairie View A&M,L, 81_71 ,-3.4
UT Rio Grande Valley,L, 74_73 ,-1.6
