Opponent,Results,Score,PlusMinus
Bryant,W, 97_63 ,14.1
College of Charleston,L, 66_55 ,-7.1
Harvard,W, 76_74 ,0.7
Stony Brook,L, 68_58 ,-5
Brown,W, 71_51 ,8.4
Providence,L, 59_50 ,-8.2
Holy Cross,W, 79_63 ,6.2
West Virginia,W, 83_70 ,2.9
Bucknell,L, 84_82 ,0.5
Charlotte,W, 75_61 ,10.4
Hawaii,L, 68_60 ,0.3
Middle Tennessee,W, 72_60 ,2.4
Saint Louis,L, 60_53 ,-2
Richmond,W, 78_67 ,10
George Mason,L, 84_67 ,-7.5
St. Bonaventure,W, 75_63 ,4.1
La Salle,W, 78_67 ,1.6
VCU,W, 71_65 ,-0.6
Massachusetts,L, 77_70 ,-3
Duquesne,L, 75_72 ,6.4
Saint Louis,W, 65_54 ,3.1
Davidson,L, 68_53 ,-6.8
Dayton,L, 77_48 ,-15.2
Fordham,L, 66_63 OT,-1.1
VCU,L, 76_42 ,-11.7
Davidson,L, 75_66 ,-8.2
George Washington,W, 80_53 ,14
Dayton,W, 72_70 OT,3.8
Saint Joseph's,W, 86_85 OT,-2.4
Massachusetts,W, 94_75 ,18.7
La Salle,W, 76_57 ,10.1
VCU,W, 75_70 ,-1
St. Bonaventure,L, 68_51 ,1.9
