Opponent,Results,Score,PlusMinus
Maryland Eastern Shore,W, 68_53 ,10.5
Central Connecticut,W, 85_78 ,5.9
Illinois,W, 88_80 ,0.3
Loyola Marymount,L, 65_52 ,-3
South Florida,W, 76_73 OT,-0.4
Campbell,W, 93_85 ,11.3
Richmond,W, 90_82 ,5.9
Liberty,W, 88_78 ,6.9
Syracuse,L, 72_71 ,4.1
SMU,L, 81_73 ,-3.5
Appalachian St.,W, 83_73 ,2.8
Little Rock,W, 102_94 OT,0.1
Howard,W, 102_67 ,11.5
Butler,W, 84_76 ,5.4
St. John's,L, 97_94 OT,2.1
Xavier,L, 81_75 ,2.6
Providence,W, 96_90 2OT,-1.8
Marquette,L, 74_71 ,-0.1
Creighton,L, 91_87 ,0.3
St. John's,W, 89_78 ,3.3
Xavier,W, 80_73 ,-3.6
Villanova,L, 77_65 ,-2.7
Providence,W, 76_67 ,4.3
Butler,L, 73_69 ,-4.1
Seton Hall,L, 90_75 ,-12.9
Villanova,W, 85_73 ,7.6
Creighton,L, 82_69 ,-8.6
DePaul,W, 82_73 ,8.5
Seton Hall,W, 77_71 2OT,-0.6
DePaul,L, 101_69 ,-19.5
Marquette,W, 86_84 ,-0.6
Seton Hall,L, 73_57 ,-15.2
Harvard,L, 71_68 ,-0.9
