Opponent,Results,Score,PlusMinus
Lafayette,W, 93_86 OT,-4.6
Delaware,L, 78_75 OT,-6.3
Bryant,L, 71_63 ,-3.6
North Carolina St.,L, 85_57 ,-18.8
North Texas,L, 75_66 ,-5.2
Auburn,L, 99_49 ,-23.7
Maine,W, 63_59 OT,1.3
Clemson,L, 65_60 ,-0.2
LIU Brooklyn,L, 74_58 ,-2.2
St. Francis NY,L, 56_53 ,1.4
Fairleigh Dickinson,L, 83_74 ,-12.9
Hampton,W, 83_80 OT,0.3
Siena,W, 65_60 ,6.8
Monmouth,L, 61_44 ,-4.2
Fairfield,L, 60_57 ,-4
Marist,W, 72_63 ,0.2
Manhattan,L, 58_56 ,-3.5
Niagara,W, 74_72 ,2.9
Quinnipiac,L, 77_58 ,-8.5
Rider,L, 59_51 ,0.2
Manhattan,L, 64_50 ,-11.7
Monmouth,L, 53_51 ,-0.7
Canisius,L, 64_60 ,1.5
Iona,L, 62_46 ,-5.3
Rider,L, 71_65 ,-6.4
Siena,L, 72_62 ,-8.7
Marist,W, 65_59 ,3.9
Niagara,W, 78_60 ,6.9
Quinnipiac,L, 77_60 ,-7.2
Fairfield,W, 62_52 ,6.7
Marist,W, 71_68 OT,-2
Iona,L, 73_71 ,-1.8
