Opponent,Results,Score,PlusMinus
New Mexico St.,L, 73_56 ,-13.8
UC Santa Barbara,W, 82_63 ,5.8
Miami OH,L, 89_78 ,-2.5
Incarnate Word,L, 80_78 OT,3.2
Towson,W, 76_51 ,9.6
East Tennessee St.,L, 79_61 ,-8
Gonzaga,L, 102_60 ,-16.9
Drake,L, 95_88 ,-9.3
Iowa St.,L, 81_59 ,-14.5
Eastern Washington,W, 74_67 ,3.1
Missouri St.,W, 74_67 ,5.2
Montana,L, 60_53 ,-2.3
Northland,W, 90_43 ,-
South Dakota,W, 71_65 ,-4
Fort Wayne,L, 90_87 OT,4.8
Nebraska Omaha,L, 90_77 ,-10.3
Dickinson State,W, 85_53 ,-
Western Illinois,W, 85_69 ,11.8
Denver,L, 80_65 ,0.7
North Dakota,W, 67_65 ,-2.5
South Dakota St.,L, 87_69 ,-15.3
Oral Roberts,W, 67_57 ,1
Western Illinois,W, 78_76 ,-2.8
North Dakota,W, 74_70 ,1.7
Denver,W, 81_71 ,7.1
Oral Roberts,W, 85_73 ,7.1
South Dakota St.,L, 78_77 ,7.2
Nebraska Omaha,L, 58_50 ,5.7
South Dakota,L, 75_65 ,0.7
Fort Wayne,W, 69_66 ,4.7
Oral Roberts,W, 86_73 ,1
Western Illinois,W, 76_73 ,5.5
Nebraska Omaha,W, 73_63 ,5.8
North Carolina Central,W, 78_74 ,2.2
Duke,L, 85_62 ,-10.5
