Opponent,Results,Score,PlusMinus
Hartford,W, 75_68 ,-3.8
Georgetown,L, 85_78 ,-5.9
UMass Lowell,W, 86_74 ,12.3
Austin Peay,L, 80_78 ,-0.5
Florida A&M,W, 89_75 ,14.7
Loyola Marymount,L, 76_74 ,2.6
Pine Manor,W, 88_59 ,-
North Carolina A&T,L, 72_60 ,-10.5
Virginia Tech,L, 94_40 ,-21.1
Penn State-Wilkes-Barre,W, 79_58 ,-
Providence,L, 87_63 ,-12.8
Maine,W, 93_90 2OT,2.6
Oregon St.,L, 80_59 ,-17.9
Wagner,L, 80_58 ,-8.1
Sacred Heart,L, 73_61 ,-6.5
Fairleigh Dickinson,W, 103_96 2OT,6.8
Mount St. Mary's,W, 77_68 ,-6.2
St. Francis PA,L, 80_69 ,0.6
Robert Morris,L, 70_59 ,-6
Bryant,L, 63_60 ,0
LIU Brooklyn,L, 84_71 ,-12.6
St. Francis NY,W, 78_72 ,3.2
Bryant,W, 64_59 ,-3.6
St. Francis PA,L, 90_85 ,-10.3
Robert Morris,W, 77_68 ,2
Wagner,L, 63_57 ,-6.6
St. Francis NY,L, 90_79 ,-8.5
Mount St. Mary's,L, 79_66 ,-5.1
Sacred Heart,L, 80_66 ,-1
LIU Brooklyn,L, 84_55 ,-19.9
Fairleigh Dickinson,L, 70_58 ,-5.4
