Opponent,Results,Score,PlusMinus
Vanderbilt,L, 92_79 ,-5.9
SIU Edwardsville,W, 94_82 ,4.8
Pfeiffer,W, 134_99 ,-
East Tennessee St.,L, 76_74 ,-1.8
Kentucky,L, 87_74 ,-14.7
Warren Wilson,W, 116_76 ,-
Tennessee Tech,W, 82_70 ,-1.4
Davidson,L, 99_81 ,-5.3
Hiwassee College,W, 109_66 ,-
Maryland Eastern Shore,W, 88_74 ,12.5
Southern Illinois,W, 79_71 ,7.2
Prairie View A&M,W, 76_62 ,3
Florida St.,L, 87_76 ,-6.1
UNC Asheville,W, 80_65 ,-2.7
Campbell,W, 90_86 ,2.9
High Point,W, 80_63 ,5.3
Longwood,L, 75_61 ,-7.1
USC Upstate,W, 82_72 ,0.4
UNC Asheville,W, 66_45 ,12.3
Gardner Webb,W, 97_88 ,15
Presbyterian,L, 99_91 ,2.8
Radford,L, 80_61 ,-3.6
Charleston Southern,W, 76_72 ,2.2
Hampton,W, 101_91 ,7.5
Presbyterian,W, 93_85 ,-2.1
Gardner Webb,L, 64_60 ,-7.2
Radford,L, 87_81 ,-0.1
Charleston Southern,W, 80_78 2OT,0.1
Hampton,L, 90_75 ,-7.6
Charleston Southern,L, 77_63 ,-6.6
