Opponent,Results,Score,PlusMinus
Southeast Missouri St.,W, 75_65 ,12
Troy,W, 62_58 ,-3
North Alabama,W, 69_58 ,4
Seton Hall,W, 66_64 ,4
Pittsburgh,L, 75_73 ,-1.1
Central Arkansas,W, 73_61 ,5.6
Butler,W, 64_52 ,3.6
Southern Illinois,L, 61_56 ,-4.1
Oregon St.,W, 65_61 ,3
Houston,L, 68_64 ,-2
North Carolina Central,W, 74_65 ,-0
Florida St.,L, 81_59 ,-13.8
Appalachian St.,W, 83_55 ,8.6
Rhode Island,W, 60_53 ,2
Massachusetts,W, 65_62 ,3.1
La Salle,W, 71_64 ,4.7
Fordham,W, 63_60 ,3.9
Saint Joseph's,W, 68_57 ,6.1
Duquesne,L, 77_73 ,-0.4
Davidson,L, 54_53 ,-1.3
Richmond,L, 84_81 ,-3.7
Rhode Island,L, 65_54 ,-3.1
Dayton,W, 73_60 ,10.8
Saint Joseph's,L, 91_61 ,-11.6
George Washington,W, 73_58 ,2.6
La Salle,W, 62_49 ,4.8
Dayton,L, 70_62 ,-1.1
VCU,L, 71_65 ,-7.8
George Mason,W, 81_71 ,13.5
Duquesne,W, 85_75 ,0.3
St. Bonaventure,L, 66_57 ,0.1
Richmond,W, 71_68 ,-2.2
Dayton,W, 64_55 ,1.4
Davidson,W, 67_44 ,5.5
St. Bonaventure,W, 55_53 ,-5.2
Virginia Tech,L, 66_52 ,-12.3
