Opponent,Results,Score,PlusMinus
Marist,L, 82_76 ,-6.3
Youngstown St.,L, 94_83 ,-5.2
FIU,L, 98_87 ,-0.4
Fordham,L, 70_69 ,-2
St. Joseph's (NY-Brooklyn),W, 85_38 ,-
Delaware,L, 87_86 2OT,-1.6
Colgate,L, 64_62 ,-6.5
Bryant,W, 90_68 ,6.6
Iona,W, 74_71 ,4.9
Boston College,L, 82_73 ,-5.2
Rutgers,L, 68_65 OT,6.5
Northwestern,L, 75_54 ,-6.9
Binghamton,W, 65_63 ,5.2
Elmira,W, 102_63 ,-
Cornell,L, 60_59 ,-10.3
Cornell,W, 73_70 ,3.4
Princeton,L, 55_43 ,-10.9
Penn,L, 72_70 ,1.2
Harvard,L, 98_96 3OT,-1.1
Dartmouth,L, 82_66 ,-12.2
Yale,L, 70_64 ,-5.2
Brown,L, 65_63 ,1
Penn,W, 79_77 OT,0.6
Princeton,L, 79_61 ,-4.4
Brown,W, 80_77 ,-0.9
Yale,W, 83_75 ,10.8
Dartmouth,W, 70_66 ,4.1
Harvard,L, 83_81 OT,1.8
