Opponent,Results,Score,PlusMinus
Prairie View A&M,L, 81_64 ,-10.4
UC Irvine,L, 61_49 ,-1.4
Washington,L, 82_68 ,-9
Minnesota,L, 80_66 ,-1.5
San Jose St.,W, 71_63 ,0.2
California,L, 78_66 ,-9
Jackson St.,W, 81_70 ,5.9
Northern Arizona,W, 81_74 ,-2.6
Idaho St.,L, 68_66 ,1.6
Sonoma State,W, 82_54 ,-
Mississippi Valley St.,W, 82_54 ,15.3
USC,W, 102_92 2OT,7.3
Idaho,W, 77_56 ,11.7
Washington St.,W, 79_71 ,4.1
San Diego,W, 68_56 ,12.1
Gonzaga,L, 91_48 ,-17.8
Pepperdine,W, 67_64 ,-1.2
BYU,L, 80_74 ,-5.8
Saint Mary's,L, 75_55 ,-10.4
Pacific,W, 69_57 ,-3.7
Gonzaga,L, 98_39 ,-26.9
Loyola Marymount,L, 69_61 ,3.5
Portland,W, 69_63 OT,0.8
Pepperdine,W, 79_71 ,3.5
San Francisco,L, 78_72 ,-3.3
Saint Mary's,L, 66_55 ,-10.3
Pacific,W, 64_59 ,10.4
San Francisco,W, 68_65 ,1.3
Loyola Marymount,L, 72_70 ,8.9
Portland,W, 78_62 ,5.6
San Diego,L, 62_45 ,-10.7
