Opponent,Results,Score,PlusMinus
Western Kentucky,W, 73_55 ,3.2
Auburn,L, 88_66 ,-17.7
San Diego,W, 66_63 ,0.1
Santa Clara,W, 82_68 ,9
Texas A&M,W, 71_67 ,-4
Minnesota,L, 68_66 ,2.5
Eastern Washington,W, 83_59 ,12.8
UC Santa Barbara,W, 67_63 ,4.1
Gonzaga,L, 81_79 ,-5
Seattle,W, 70_62 ,8.2
Virginia Tech,L, 73_61 ,-11.3
Sacramento St.,W, 57_41 ,1.4
Cal St. Fullerton,W, 84_76 ,-3
Washington St.,W, 85_67 ,7.3
Utah,W, 69_53 ,7.6
Colorado,W, 77_70 ,8.2
Stanford,W, 80_64 ,9.6
California,W, 71_52 ,2.1
Oregon,W, 61_56 ,6.1
Oregon St.,W, 79_69 ,13.2
USC,W, 75_62 ,7.4
UCLA,W, 69_55 ,5.5
Arizona,W, 67_60 ,4
Arizona St.,L, 75_63 ,-8.2
Washington St.,W, 72_70 ,-4.3
Utah,W, 62_45 ,3.9
Colorado,W, 64_55 ,7.9
California,L, 76_73 ,-1
Stanford,W, 62_61 ,1.5
Oregon St.,W, 81_76 OT,2.8
Oregon,L, 55_47 ,-7
USC,W, 78_75 ,6
Colorado,W, 66_61 ,1
Oregon,L, 68_48 ,-4.8
Utah St.,W, 78_61 ,5.7
North Carolina,L, 81_59 ,-11.9
