Opponent,Results,Score,PlusMinus
Clemson,L, 100_80 ,-8.3
Mid-Atlantic Christian,W, 148_75 ,-
Florida Christian College,W, 137_60 ,-
Texas,L, 97_69 ,-10
James Madison,W, 91_82 OT,1
South Florida,W, 84_81 ,1
High Point,W, 112_87 ,12.1
Mercer,W, 79_69 ,0.9
Johnson & Wales (NC),W, 127_93 ,-
Southeast Missouri St.,W, 86_74 ,5.4
Campbell,W, 82_76 ,1.8
Longwood,L, 110_94 ,-6.5
Wofford,L, 112_81 ,-8.7
Furman,L, 101_85 ,-2.2
East Tennessee St.,L, 98_73 ,-10.5
Western Carolina,L, 94_82 ,-10.6
Samford,L, 80_77 ,-3.5
Chattanooga,L, 73_71 ,-3.9
UNC Greensboro,L, 83_60 ,-14.7
VMI,W, 84_82 ,3.1
Furman,L, 71_61 ,-8
Wofford,L, 99_61 ,-16.4
Mercer,W, 67_61 ,0
East Tennessee St.,L, 91_83 ,-0.8
Western Carolina,L, 103_82 ,-6.9
Chattanooga,L, 68_65 ,-5
Samford,W, 87_83 OT,-1.6
UNC Greensboro,L, 100_96 ,2.3
VMI,L, 81_78 ,6.8
Samford,L, 100_71 ,-12.5
