Opponent,Results,Score,PlusMinus
Coppin St.,W, 85_63 ,14.9
Xavier,W, 77_68 ,9
Houston Baptist,W, 96_59 ,19.6
Stanford,W, 62_46 ,4.7
Oklahoma,W, 78_58 ,5.8
Virginia,L, 53_46 ,-7.3
North Carolina St.,W, 79_75 ,-3.5
Iowa,W, 72_66 ,0.1
Rutgers,W, 69_64 ,0.1
Marquette,L, 74_69 OT,0.9
Savannah St.,W, 101_60 ,25.1
Grambling St.,W, 84_53 ,11.2
Western Kentucky,L, 83_76 ,-0.9
Minnesota,L, 59_52 ,-6.3
Penn St.,W, 71_52 ,11.1
Purdue,L, 84_80 OT,-2.5
Maryland,L, 64_60 ,-10.9
Michigan,W, 64_54 ,0.4
Illinois,W, 72_60 ,3.1
Northwestern,W, 62_46 ,7.6
Nebraska,W, 62_51 ,5.3
Maryland,W, 69_61 ,-2.3
Minnesota,W, 56_51 ,4.3
Michigan,L, 61_52 ,-0.4
Michigan St.,L, 67_59 ,-0.2
Illinois,W, 64_58 ,-1.4
Northwestern,W, 69_64 ,1.3
Indiana,L, 75_73 2OT,-2
Penn St.,W, 61_57 ,-2.3
Iowa,W, 65_45 ,10.8
Ohio St.,W, 73_67 OT,8.6
Nebraska,W, 66_62 ,5.2
Michigan St.,L, 67_55 ,-10.2
Oregon,L, 72_54 ,-3.9
