Opponent,Results,Score,PlusMinus
Fairfield,W, 90_57 ,13.3
Ball St.,W, 84_75 ,4.7
Appalachian St.,W, 92_70 ,14.7
Davidson,W, 79_58 ,8.2
Virginia Tech,L, 89_83 ,2.9
Robert Morris,W, 84_46 ,15.2
Florida St.,L, 73_72 ,-2
Michigan,L, 76_57 ,-13.1
Maryland,W, 62_60 ,-1.7
Texas,L, 72_68 ,-1.8
Notre Dame,L, 88_80 ,-6.1
Ohio,W, 95_67 ,13.3
Belmont,W, 73_62 ,10.6
Iowa,W, 86_70 ,11.4
Michigan St.,L, 77_59 ,-5.2
Wisconsin,W, 84_80 OT,2.5
Rutgers,W, 89_54 ,9.5
Indiana,W, 70_55 ,8.3
Ohio St.,W, 79_67 ,4.3
Michigan St.,W, 73_63 ,12.2
Penn St.,W, 99_90 OT,6.4
Minnesota,W, 73_63 ,1.6
Nebraska,W, 81_62 ,3.9
Maryland,L, 70_56 ,1.8
Penn St.,W, 76_64 ,4
Indiana,W, 48_46 ,1
Nebraska,W, 75_72 ,1.7
Illinois,W, 73_56 ,3.2
Ohio St.,W, 86_51 ,23.4
Minnesota,L, 73_69 ,-4.5
Northwestern,W, 70_57 ,7.8
Minnesota,L, 75_73 ,-2.2
Old Dominion,W, 61_48 ,8.7
Villanova,W, 87_61 ,17.9
Tennessee,W, 99_94 OT,6.7
Virginia,L, 80_75 OT,0.2
