Opponent,Results,Score,PlusMinus
St. Bonaventure,W, 80_72 ,0.8
Loyola Chicago,L, 75_62 ,-7.3
Wyoming,W, 72_67 ,3.9
Grambling St.,L, 74_68 ,-6.4
St. Francis NY,L, 75_63 ,-1.8
St. Francis PA,L, 79_75 ,-6.6
Pittsburgh,W, 71_70 ,1.1
New Hampshire,W, 71_67 ,1
Cornell,W, 77_74 ,-1.2
Cleveland St.,L, 82_60 ,-5.8
Army,W, 78_66 ,-0.3
Norfolk St.,W, 83_75 ,6.8
Albany,L, 79_74 ,-6.6
Manhattan,L, 90_80 ,4.5
Fairfield,L, 77_59 ,-8.4
Iona,W, 95_90 ,3.7
Rider,L, 104_84 ,-6.1
Siena,L, 66_57 ,-6.1
Quinnipiac,W, 75_72 ,0.4
Saint Peter's,L, 74_72 ,-2.9
Monmouth,W, 75_48 ,3.2
Canisius,W, 78_70 ,7.4
Quinnipiac,L, 84_73 ,-2.4
Marist,L, 79_58 ,-8
Iona,L, 79_76 ,2
Manhattan,L, 64_60 ,-1.9
Fairfield,W, 78_73 ,1.3
Rider,L, 97_81 ,-21.8
Saint Peter's,L, 78_60 ,-6.9
Canisius,W, 86_84 ,6.4
Siena,L, 72_65 OT,1.2
Monmouth,L, 76_72 ,0.5
