Opponent,Results,Score,PlusMinus
Southeastern Louisiana,W, 94_63 ,20.5
UNC Greensboro,W, 97_91 ,6.8
Memphis,W, 85_76 ,4
Louisiana Tech,W, 74_67 ,1.4
College of Charleston,W, 67_55 ,10.8
Florida St.,L, 79_76 OT,2
Oklahoma St.,L, 90_77 ,-10
Grambling St.,W, 78_57 ,11.6
Incarnate Word,W, 91_50 ,13.9
Houston,L, 82_76 ,2.1
Saint Mary's,W, 78_74 ,5.1
Furman,W, 75_57 ,6
Louisiana Monroe,W, 81_69 ,5.9
Alabama,W, 88_79 ,7.9
Arkansas,W, 94_88 OT,5.4
Mississippi,W, 83_69 ,1.9
South Carolina,W, 89_67 ,14.8
Georgia,W, 92_82 ,7.7
Missouri,W, 86_80 OT,-3.2
Texas A&M,W, 72_57 ,5.7
Arkansas,L, 90_89 ,-5.7
Mississippi St.,W, 92_88 OT,-1.9
Auburn,W, 83_78 ,-1.1
Kentucky,W, 73_71 ,-2.3
Georgia,W, 83_79 ,1.3
Florida,L, 82_77 OT,-2
Tennessee,W, 82_80 OT,-3
Texas A&M,W, 66_55 ,11.5
Alabama,W, 74_69 ,2.9
Florida,W, 79_78 OT,0.9
Vanderbilt,W, 80_59 ,13.9
Florida,L, 76_73 ,6.2
Yale,W, 79_74 ,9
Maryland,W, 69_67 ,5.8
Michigan St.,L, 80_63 ,-11.1
