Opponent,Results,Score,PlusMinus
Purdue,L, 90_57 ,-13.3
Bucknell,W, 60_58 ,6.4
LIU Brooklyn,L, 89_87 ,-5.5
Wagner,L, 79_73 ,-1.4
Longwood,L, 67_65 ,-1.6
Seattle,L, 83_80 ,-5.3
Denver,W, 86_85 ,7.1
Army,L, 63_60 ,-6.4
Oakland,L, 87_86 ,-3.6
Old Dominion,L, 79_69 ,-2.3
Boston College,L, 77_67 ,-4.8
New Hampshire,W, 63_57 ,2.3
Rider,L, 83_82 ,7.6
Iona,L, 94_87 ,4.9
Niagara,W, 77_59 ,8.4
Saint Peter's,W, 60_57 ,4
Quinnipiac,L, 80_78 ,0.2
Monmouth,L, 74_57 ,-6.8
Canisius,L, 73_68 ,-0.8
Siena,L, 57_48 ,-5.8
Iona,W, 80_68 ,13.4
Manhattan,L, 62_49 ,-7.2
Marist,W, 57_52 ,5.1
Siena,L, 61_50 ,-4.5
Monmouth,L, 61_49 ,-7.5
Canisius,L, 72_68 ,-0.2
Niagara,L, 78_73 ,-1.3
Manhattan,W, 72_59 ,12.6
Marist,W, 59_44 ,9.4
Saint Peter's,L, 62_52 ,-6.7
Manhattan,L, 57_53 ,0.3
