Opponent,Results,Score,PlusMinus
Siena,W, 77_67 ,8.6
Wichita St.,L, 83_80 ,-1.8
Holy Cross,W, 70_61 ,-0.2
South Carolina,W, 76_67 ,0.7
Michigan,L, 66_47 ,-9.1
Iona,W, 91_79 ,9.7
Fairleigh Dickinson,W, 69_59 ,7.9
Rhode Island,W, 59_50 ,8.2
Boston College,W, 100_95 OT,0.3
Massachusetts,L, 79_78 ,7.2
Central Connecticut,W, 87_63 ,12.8
Albany,W, 73_43 ,5.1
Texas,W, 71_65 ,5.6
Creighton,L, 79_68 ,-2.8
Villanova,L, 65_59 ,-13.6
Georgetown,L, 96_90 2OT,1.8
Seton Hall,W, 72_63 ,0.1
Marquette,L, 79_68 ,1.9
Xavier,W, 64_62 ,2.2
DePaul,W, 70_67 ,5.2
Seton Hall,L, 65_63 ,-0.6
DePaul,L, 67_55 ,-2.6
Georgetown,L, 76_67 ,-4.3
St. John's,W, 70_56 ,2.4
Villanova,L, 85_67 ,-3.4
Xavier,L, 75_61 ,-2.8
St. John's,W, 78_59 ,10.5
Marquette,L, 76_58 ,-8.8
Butler,W, 73_67 OT,3.9
Creighton,L, 76_70 OT,-5.6
Butler,W, 83_70 ,16.6
Butler,W, 80_57 ,8.2
Villanova,L, 73_62 ,-3.5
Arkansas,L, 84_72 ,-11.5
