Opponent,Results,Score,PlusMinus
Montana St.,W, 75_61 ,15.8
UNLV,L, 88_75 ,0.5
Houston,W, 112_99 ,13
VCU,L, 85_76 ,-9.2
North Carolina,L, 80_73 ,-4.2
Pacific,L, 61_58 ,0.8
South Dakota St.,W, 92_72 ,16.6
Eastern Washington,W, 73_70 ,1.2
Wagner,W, 74_61 ,6.5
BYU,L, 110_104 ,-2.6
Tulsa,W, 99_68 ,13.8
Portland,W, 78_69 ,2.9
Louisiana Tech,L, 77_71 ,-2.6
New Mexico St.,W, 77_67 ,7
San Jose St.,W, 96_67 ,13.9
Utah St.,L, 79_72 OT,0.6
Idaho,W, 76_68 ,3.8
Boise St.,W, 88_82 ,2.5
Fresno St.,L, 87_77 ,-3.5
Hawaii,W, 66_60 ,5.2
Utah St.,L, 76_65 ,-4.7
Idaho,W, 67_66 ,4.6
Boise St.,W, 88_80 OT,-2.2
Fresno St.,W, 74_70 ,-0.4
Missouri St.,L, 62_60 ,2.7
San Jose St.,W, 83_79 ,2.5
Hawaii,L, 74_63 ,-3.9
New Mexico St.,W, 100_92 ,3.3
Louisiana Tech,W, 79_68 ,9.1
Idaho,W, 87_71 ,13.4
New Mexico St.,L, 80_79 ,-1.8
Wichita St.,W, 74_70 ,2.7
Rhode Island,L, 85_83 ,-5.3
