Opponent,Results,Score,PlusMinus
North Dakota St.,W, 80_72 ,2.7
Cal St. Bakersfield,L, 58_51 ,1.2
Minnesota,L, 76_51 ,-6.9
Georgia St.,L, 59_52 ,-3.1
Alcorn St.,W, 68_53 ,5.2
San Jose St.,L, 82_74 ,-7.8
Utah St.,L, 87_56 ,-18.8
California,L, 85_51 ,-11
Furman,L, 77_69 ,-6.1
UT Arlington,L, 90_85 OT,-2.3
Chicago St.,W, 48_43 ,0.5
North Dakota,L, 67_62 ,-1.3
Seattle,L, 66_63 ,-3.1
South Dakota,W, 86_68 ,4.6
Cal St. Bakersfield,W, 64_63 ,3
Chicago St.,L, 43_41 ,1.6
NJIT,L, 71_46 ,-13
UT Rio Grande Valley,W, 67_53 ,2.8
Houston Baptist,W, 72_66 ,-0.7
UT Rio Grande Valley,L, 74_61 ,-6.3
South Dakota,L, 59_55 ,-2.2
North Dakota,L, 74_58 ,-4.4
Houston Baptist,L, 61_48 ,-10
NJIT,W, 65_57 ,5.2
Seattle,L, 74_64 ,-10.4
UT Rio Grande Valley,L, 56_53 ,2.5
