Opponent,Results,Score,PlusMinus
Baylor,L, 61_45 ,-13.7
Oklahoma St.,L, 93_61 ,-9.3
Utah,L, 88_48 ,-23
BYU,L, 107_51 ,-23.4
Wofford,L, 81_66 ,-8.7
Presbyterian,L, 71_69 ,5
Stephen F. Austin,L, 79_52 ,-14.5
Central Arkansas,L, 79_63 ,-3.4
New Orleans,W, 78_73 ,-1.5
Southeastern Louisiana,L, 94_48 ,-17
Chicago St.,W, 67_60 ,2.9
Prairie View A&M,L, 68_49 ,-12.8
Texas Southern,L, 82_68 ,-4.9
Grambling St.,W, 73_67 ,3.7
Jackson St.,L, 57_46 ,0.1
Arkansas Pine Bluff,L, 64_51 ,-6.6
Mississippi Valley St.,L, 57_45 ,-12.8
Alabama A&M,L, 70_63 ,-9.2
Alabama St.,L, 77_60 ,-10.9
Alcorn St.,W, 84_75 ,7.7
Grambling St.,L, 65_59 ,-6
Jackson St.,L, 63_53 ,-7.4
Arkansas Pine Bluff,L, 66_62 ,2.5
Mississippi Valley St.,L, 54_48 ,4.9
Alabama A&M,L, 65_54 ,-7.4
Alabama St.,L, 73_64 ,-9.7
Alcorn St.,W, 60_57 ,-1.9
Prairie View A&M,L, 75_69 ,-6.1
Texas Southern,L, 66_62 ,-2.3
