Opponent,Results,Score,PlusMinus
SMU,W, 80_68 ,4.9
Samford,W, 68_49 ,3
Clemson,W, 69_60 ,4.6
West Virginia,L, 73_66 ,-2.5
Minnesota,W, 66_65 ,1.5
Prairie View A&M,W, 84_59 ,4.9
Akron,W, 74_62 ,7.6
North Texas,W, 75_65 ,8.4
New Mexico,L, 84_81 ,-8.4
The Citadel,W, 71_50 ,16.4
Washington,L, 73_64 ,-3.5
Northwestern St.,W, 89_63 ,18.8
North Dakota,W, 82_41 ,19.4
Nebraska,W, 64_53 ,4.2
Kansas St.,L, 88_65 ,-11.7
Texas,L, 72_67 OT,4.7
Oklahoma,W, 65_62 ,3.5
Colorado,W, 67_63 ,2.6
Oklahoma St.,L, 76_69 ,-4.7
Texas Tech,W, 85_70 ,1
Missouri,W, 77_74 ,0.6
Baylor,W, 78_71 ,-3.2
Texas Tech,W, 67_65 ,0
Kansas,L, 59_54 ,0.3
Iowa St.,W, 60_56 ,3.5
Baylor,L, 70_66 ,-4
Texas,W, 74_58 ,7.2
Oklahoma St.,W, 76_61 ,9.1
Oklahoma,W, 69_54 ,3.3
Nebraska,W, 70_64 ,7.4
Kansas,L, 79_66 ,0.5
Utah St.,W, 69_53 ,8.8
Purdue,L, 63_61 OT,2.3
