Opponent,Results,Score,PlusMinus
Mississippi St.,W, 88_74 ,2
Lehigh,W, 86_71 ,11.6
Virginia,L, 79_46 ,-11.8
Kentucky,L, 92_63 ,-15.4
Florida A&M,W, 88_73 ,2.6
Sam Houston St.,L, 80_68 ,-0.5
Binghamton,W, 58_50 ,-2.5
Saint Joseph's,W, 81_73 ,1.3
Marist,W, 55_51 ,5.1
La Salle,L, 69_60 ,-8.3
UMBC,W, 79_67 ,7.1
Rutgers,L, 80_70 OT,-1.4
Monmouth,W, 70_63 ,-1.6
Siena,L, 84_62 ,-11.7
Loyola MD,L, 68_66 ,-9
Manhattan,W, 65_64 ,-6.2
Iona,L, 69_49 ,-6
Marist,W, 84_62 ,16.8
Saint Peter's,L, 77_66 ,-6.3
Iona,L, 72_59 ,-8
Canisius,L, 74_58 ,-3.7
Niagara,W, 62_61 ,-5.2
Manhattan,W, 74_71 ,-3.9
Fairfield,W, 88_80 ,5.1
Loyola MD,L, 80_73 ,-1
Niagara,W, 70_62 ,-3.9
Fairfield,L, 79_75 OT,-2.7
Saint Peter's,W, 72_66 ,3.7
Hofstra,L, 92_89 OT,-4.6
Siena,L, 80_54 ,-15.5
Canisius,W, 86_70 ,0.8
Saint Peter's,W, 69_57 ,11.1
Siena,L, 72_62 ,-1.8
