Opponent,Results,Score,PlusMinus
Boston University,W, 82_73 ,5.7
Hampton,W, 68_63 ,3.3
Norfolk St.,W, 80_68 ,7.1
Florida St.,L, 54_49 ,-1.5
Baylor,L, 72_62 OT,-3.3
Creighton,W, 63_55 ,1.7
Saint Peter's,L, 56_54 ,-0
Siena,L, 73_60 ,-5.8
LIU Brooklyn,W, 80_64 ,9.1
Providence,W, 82_73 ,5.2
Albany,W, 75_62 ,7.2
Fairleigh Dickinson,W, 82_60 ,11.4
Connecticut,L, 93_74 ,-10.4
Niagara,W, 63_60 ,-0.7
Canisius,L, 77_65 ,-7.2
Rider,W, 69_49 ,6
Loyola MD,W, 59_50 ,3.3
Niagara,W, 64_47 ,11.6
Rider,W, 72_59 ,8
Manhattan,W, 56_53 ,3.9
Fairfield,W, 68_58 ,2.3
Marist,W, 61_42 ,12.4
Canisius,W, 72_53 ,9.5
Siena,L, 88_68 ,-10.6
Marist,W, 56_51 ,5.1
Manhattan,L, 66_60 ,-9.9
Loyola MD,W, 70_62 ,8.5
William & Mary,W, 69_53 ,9.3
Fairfield,L, 71_54 ,-8.6
Saint Peter's,W, 49_48 ,-1.1
Niagara,L, 68_64 ,0.5
