Opponent,Results,Score,PlusMinus
Colorado St.,L, 91_73 ,-5.8
Oregon,L, 95_64 ,-11.9
Winston Salem St.,W, 99_79 ,9.6
North Dakota St.,L, 63_62 ,2.9
Ball St.,W, 60_58 ,-1
Sacramento St.,L, 59_57 ,-3.1
Seattle,L, 88_78 ,-5.7
Stanford,L, 85_69 ,-18.1
Fresno St.,L, 68_57 ,-4.2
Air Force,L, 69_57 ,-1.8
Cal St. Fullerton,W, 67_63 ,5.4
Cal St. Northridge,W, 85_73 ,7.1
UC Santa Barbara,L, 68_47 ,-4.7
Cal Poly,L, 72_69 ,0.9
UC Irvine,W, 79_77 ,1.8
Pacific,L, 77_61 ,-14.6
UC Riverside,W, 60_50 ,2.5
Long Beach St.,L, 80_58 ,-10
Cal Poly,W, 83_63 ,10.1
UC Santa Barbara,L, 81_77 ,-10.9
Pacific,W, 62_59 ,-2
UC Irvine,L, 69_67 ,3.9
Seattle,L, 81_56 ,-8.5
Boise St.,W, 82_74 ,6.3
Long Beach St.,L, 68_65 ,3.8
UC Riverside,W, 66_43 ,9.2
Cal St. Northridge,L, 70_66 ,-3.1
Cal St. Fullerton,W, 92_86 OT,5.4
Cal St. Fullerton,W, 68_65 ,-1.6
UC Santa Barbara,L, 76_62 ,-9.8
