Opponent,Results,Score,PlusMinus
Northern Iowa,L, 71_65 ,0.1
Arkansas Pine Bluff,W, 75_56 ,6.2
Montana,W, 56_49 ,7.7
Wyoming,W, 80_77 ,-2.6
South Dakota St.,W, 83_80 ,1.4
Lamar,W, 62_55 ,-0.7
Colorado St.,L, 64_59 ,-1.8
Cal St. Northridge,W, 89_82 ,8
Portland,L, 72_62 ,-3.5
FIU,W, 59_53 ,4
Louisiana Monroe,W, 87_65 ,8
Seattle,W, 84_83 ,-4.5
Northern Colorado,L, 72_57 ,-3.5
Arkansas St.,W, 64_55 ,9.5
Troy,L, 64_46 ,-6
New Orleans,W, 75_66 ,4.9
Western Kentucky,W, 72_67 ,5.9
Louisiana Lafayette,L, 55_49 ,-12.8
Louisiana Monroe,L, 64_53 ,-2.4
South Alabama,W, 71_48 ,10
Arkansas Little Rock,L, 69_57 ,-0.6
Arkansas St.,L, 73_62 ,-6.8
Florida Atlantic,W, 73_63 ,9.3
Middle Tennessee,L, 57_50 ,-0.3
North Texas,L, 64_59 ,-2.8
Arkansas Little Rock,W, 62_57 ,7.8
New Orleans,W, 53_45 ,5.7
South Alabama,L, 54_52 ,7.2
Louisiana Lafayette,W, 63_47 ,3.8
FIU,W, 71_64 ,2
Middle Tennessee,W, 73_58 ,4.4
North Texas,L, 63_56 ,-4
