Opponent,Results,Score,PlusMinus
Central Connecticut,W, 67_58 ,7.7
Fordham,W, 63_55 ,0.7
Maryland,L, 71_42 ,-7.6
American,W, 72_56 ,2.8
Howard,W, 81_60 ,13.8
Hofstra,L, 84_80 ,-0.3
Marist,W, 70_61 ,3.9
Saint Peter's,W, 61_48 ,5.8
Holy Cross,W, 73_54 ,5.1
Sacred Heart,W, 93_77 ,8.6
Rhode Island,L, 89_84 ,-0.1
St. Francis NY,W, 65_58 ,0.1
Canisius,W, 58_52 ,-0.2
Niagara,L, 77_68 ,-5.8
Loyola MD,W, 65_60 ,4
Manhattan,W, 88_85 ,-1.5
Siena,L, 81_73 ,-5.9
Canisius,W, 76_74 ,-2.8
Marist,W, 70_50 ,12.9
Iona,L, 68_58 ,-2.3
Loyola MD,W, 73_69 ,-0.5
Rider,L, 88_80 ,-5.1
Saint Peter's,W, 59_46 ,10
Siena,L, 69_67 ,-4.1
Rider,W, 79_75 OT,2.7
Manhattan,W, 74_56 ,13.8
Vermont,L, 77_67 ,-5.2
Iona,W, 71_54 ,8.6
Niagara,W, 80_74 OT,3.6
Canisius,W, 67_57 ,8.2
Niagara,W, 69_63 ,-1.5
Siena,L, 72_65 OT,3.9
George Mason,W, 101_96 OT,-10
Creighton,L, 73_55 ,-4.7
