Opponent,Results,Score,PlusMinus
High Point,L, 74_66 ,-3.2
Winston Salem St.,W, 63_60 ,4.3
High Point,W, 76_63 ,3.5
Miami FL,L, 91_54 ,-14.2
Furman,W, 93_91 OT,4.5
Iowa,L, 82_69 ,-9.3
Clemson,L, 70_67 ,-6.4
College of Charleston,L, 88_73 ,-18.3
Maryland Eastern Shore,W, 80_67 ,5.4
Delaware St.,L, 67_58 ,2.3
Morgan St.,L, 72_67 ,1.9
Coppin St.,W, 87_65 ,9
North Carolina A&T,L, 67_58 ,-5.6
Norfolk St.,W, 97_82 ,12.6
Bethune Cookman,W, 58_55 ,-3.4
Florida A&M,W, 77_62 ,4.8
Hampton,W, 72_60 ,6.7
Howard,W, 77_64 ,2.2
Coppin St.,L, 79_61 ,-8.2
Morgan St.,W, 71_68 ,1.7
North Carolina A&T,L, 87_69 ,-5.2
Georgia St.,L, 67_52 ,-6.9
Norfolk St.,L, 82_62 ,-10.1
Bethune Cookman,W, 58_46 ,6.8
Florida A&M,W, 91_65 ,7
Winston Salem St.,L, 61_59 ,-1.9
Maryland Eastern Shore,W, 59_53 ,-1.7
Delaware St.,W, 70_66 OT,6.1
Morgan St.,L, 68_61 ,-4.5
