Opponent,Results,Score,PlusMinus
Minnesota,L, 82_42 ,-7.5
Jackson St.,W, 62_61 ,-3.6
Texas Tech,L, 63_61 ,-3.6
Jackson St.,W, 79_68 ,1.2
Southern,W, 79_52 ,14.5
Cal St. Fullerton,W, 62_61 ,3.3
Longwood,W, 73_69 ,-0.6
Arkansas,L, 72_69 ,-1.5
Howard,W, 73_50 ,10.3
Binghamton,W, 64_43 ,14.3
Sam Houston St.,L, 66_57 ,-4
Central Arkansas,W, 64_49 ,11.3
Nicholls St.,L, 70_63 ,-4.3
UT Arlington,W, 72_65 ,3.4
Southeastern Louisiana,W, 62_51 ,5.5
Northwestern St.,W, 66_56 ,5.9
McNeese St.,W, 70_55 ,7.6
Nicholls St.,W, 68_67 OT,2.8
Lamar,L, 49_46 ,0.7
Northwestern St.,W, 69_59 ,1.9
McNeese St.,W, 69_56 ,7.1
Southeastern Louisiana,L, 66_56 ,-2.6
Texas St.,W, 77_70 ,0
Texas A&M Corpus Chris,W, 64_43 ,8.4
Central Arkansas,W, 54_49 ,4.3
UTSA,L, 65_63 ,-0
UT Arlington,W, 77_54 ,13.9
Texas A&M Corpus Chris,W, 60_53 ,4.7
Sam Houston St.,L, 64_48 ,-12.6
