Opponent,Results,Score,PlusMinus
Iowa,W, 62_50 ,4.1
UC Irvine,W, 66_56 ,6.6
Fairleigh Dickinson,W, 75_61 ,3.5
Eastern Kentucky,L, 74_72 ,5
Texas Southern,W, 79_57 ,7
Oklahoma St.,L, 61_55 ,-4.7
UT Rio Grande Valley,W, 84_58 ,13
UT Rio Grande Valley,W, 72_48 ,17.7
Utah,L, 69_47 ,-9.3
Houston,W, 83_82 ,0.8
McNeese St.,W, 78_69 ,2.3
Nicholls St.,W, 64_59 ,1.1
UT Arlington,L, 72_66 ,2.9
Texas A&M Corpus Chris,L, 66_62 OT,-0.5
Texas St.,L, 76_62 ,-7.8
Lamar,L, 64_57 ,-3
Sam Houston St.,L, 73_67 ,-3.3
Southeastern Louisiana,W, 64_57 ,6.4
Central Arkansas,L, 72_64 ,-1.7
UT Arlington,W, 63_61 ,6.8
Texas A&M Corpus Chris,W, 57_56 ,6
Sam Houston St.,W, 91_90 OT,-1
Northwestern St.,W, 88_74 ,8.6
Lamar,W, 76_74 ,4.8
Texas St.,L, 83_76 ,-4.4
Stephen F. Austin,W, 65_63 ,0
Texas A&M Corpus Chris,L, 78_66 ,1.5
