Opponent,Results,Score,PlusMinus
Ohio St.,L, 100_60 ,-22.2
Arkansas,L, 130_68 ,-32.8
Louisiana Monroe,L, 82_66 ,-10.9
Albany,L, 71_55 ,-8.4
Robert Morris,L, 107_76 ,-17
Detroit,L, 79_59 ,-13.9
South Alabama,L, 83_67 ,-1.9
Utah Valley,L, 68_53 ,-5.2
Wichita St.,L, 87_52 ,-15.3
Kansas,L, 98_31 ,-28.8
UTEP,L, 101_41 ,-17.9
New Mexico St.,L, 97_72 ,-13.6
Central Michigan,L, 68_64 ,-4
Texas Southern,L, 89_56 ,-12.3
Prairie View A&M,L, 82_60 ,-14.9
Grambling St.,L, 82_74 OT,8.7
Mississippi Valley St.,L, 80_70 ,-11.9
Arkansas Pine Bluff,L, 93_59 ,-14.3
Alabama St.,L, 69_62 ,-12.4
Alabama A&M,L, 84_70 ,-10.1
Jackson St.,L, 63_51 ,-7
Southern,L, 84_75 ,-7.7
Jackson St.,L, 85_64 ,-18.8
Grambling St.,L, 73_58 ,-12
Mississippi Valley St.,W, 55_54 ,2.8
Arkansas Pine Bluff,L, 59_45 ,-5.2
Alabama St.,L, 91_64 ,-21.6
Alabama A&M,L, 72_60 ,-2.7
Southern,L, 60_57 ,1.9
Texas Southern,L, 84_67 ,-3.1
Prairie View A&M,W, 69_67 ,-8.1
