Opponent,Results,Score,PlusMinus
Iowa St.,L, 72_50 ,-9.7
Eastern Illinois,L, 82_68 ,-10.8
Central Michigan,L, 78_40 ,-15
Nebraska,L, 74_39 ,-15.1
Hawaii,L, 83_58 ,-4.5
Tulsa,L, 86_49 ,-15.8
Eastern Washington,W, 62_53 ,8.3
Wagner,W, 78_63 ,11.1
Samford,L, 63_46 ,-12
Southern,L, 67_60 ,-2.9
Eastern Michigan,L, 59_47 ,1.2
Northern Illinois,L, 99_93 ,-16
Utah Valley,L, 48_43 ,-0.5
Houston Baptist,L, 66_56 ,-3.7
UT Rio Grande Valley,L, 63_42 ,-6
Eastern Kentucky,L, 74_50 ,-13.2
NJIT,L, 66_37 ,-11.6
Utah Valley,W, 43_41 ,-1.6
Houston Baptist,L, 85_83 OT,-4
UT Rio Grande Valley,W, 76_69 ,9.2
Detroit,L, 92_72 ,-14.6
South Dakota,L, 79_74 ,-0.5
North Dakota,L, 74_60 ,-8
North Dakota,W, 71_61 ,4.5
South Dakota,L, 77_73 ,-8.7
Northwestern,L, 72_49 ,-9
NJIT,W, 81_75 ,-0.5
Houston Baptist,L, 80_77 ,1.5
