Opponent,Results,Score,PlusMinus
Cal St. Northridge,W, 83_65 ,13.7
Arizona St.,L, 52_49 ,-0.5
Nebraska,L, 90_77 ,-0.8
Colgate,W, 76_63 ,13
Texas St.,W, 108_99 3OT,0.7
Louisiana Tech,L, 68_63 ,-2.7
SMU,W, 60_53 ,-0.2
Texas Tech,L, 80_70 ,3
Wichita St.,L, 80_68 ,-8.7
Houston,L, 105_81 ,-9
Northern Colorado,L, 64_53 ,-3.6
Rice,W, 70_58 ,11.4
Air Force,W, 59_50 ,5.6
Utah,L, 65_45 ,-7.8
Wyoming,W, 62_59 ,5
San Diego St.,L, 67_62 ,5
UT Rio Grande Valley,W, 70_58 ,8.6
UNLV,L, 79_70 ,-5.4
Colorado St.,L, 63_57 ,-0.1
New Mexico,L, 73_57 ,-6
BYU,L, 76_56 ,-10.8
Air Force,W, 65_51 ,6.9
Utah,L, 64_55 ,-2.2
Wyoming,W, 76_68 ,2.3
San Diego St.,L, 68_51 ,-8.5
UNLV,L, 78_62 ,-12.4
Colorado St.,W, 73_67 ,-1.7
New Mexico,L, 73_66 ,-2.5
BYU,L, 107_77 ,-6.7
BYU,L, 95_85 ,-4.2
