Opponent,Results,Score,PlusMinus
Longwood,W, 85_72 ,10.5
South Florida,L, 66_49 ,-4.8
Rider,W, 79_46 ,11.8
Oral Roberts,W, 76_55 ,6.7
Stanford,L, 57_52 ,-2.2
Cleveland St.,W, 76_65 ,-1.1
Penn St.,L, 69_66 ,-0.5
Auburn,L, 68_67 ,1.6
NJIT,W, 68_37 ,7.5
Hampton,W, 80_54 ,16.6
UAB,W, 72_63 ,-1.8
UT Rio Grande Valley,W, 72_53 ,9.6
North Carolina St.,W, 70_62 ,-1.1
Georgia Tech,W, 82_75 ,1.1
Miami FL,W, 75_57 ,10.3
UNC Wilmington,W, 69_67 ,4.1
Wake Forest,L, 69_57 ,-12.9
Virginia Tech,L, 76_71 OT,3.9
North Carolina,W, 75_60 ,8.4
North Carolina St.,W, 59_47 ,0.8
Wake Forest,L, 64_61 OT,1.6
Virginia Tech,L, 61_55 ,-1.4
Maryland,L, 85_66 ,-13
Florida St.,L, 69_50 ,-8.2
Clemson,L, 72_49 ,-12.9
Miami FL,L, 74_62 ,-3.4
Duke,L, 67_49 ,-13.9
Boston College,L, 68_55 ,-11.4
Maryland,L, 74_68 ,-8.2
Boston College,W, 68_62 ,3.7
Duke,L, 57_46 ,-4.4
