Opponent,Results,Score,PlusMinus
South Carolina,L, 88_50 ,-22.2
Auburn,L, 87_52 ,-11
Tennessee St.,L, 80_77 ,1.5
Florida St.,L, 81_34 ,-12.5
Jackson St.,L, 71_60 ,-10.4
Grambling St.,L, 64_62 OT,-6.3
Arkansas Pine Bluff,L, 82_72 ,-7.5
Mississippi Valley St.,W, 72_56 ,4.8
Alabama St.,L, 83_69 ,-6
Southern,W, 70_63 ,9.2
Alcorn St.,W, 84_70 ,10.1
Prairie View A&M,W, 59_54 ,8.1
Texas Southern,L, 67_62 ,-1.1
Mississippi Valley St.,W, 77_69 ,4.2
Alabama St.,L, 80_76 ,7.1
Southern,W, 65_54 ,7.4
Alcorn St.,W, 72_60 ,2.7
Prairie View A&M,L, 62_53 ,-8.8
Texas Southern,L, 98_57 ,-16.6
Jackson St.,L, 70_64 ,-13.5
Grambling St.,W, 81_60 ,8.3
Alabama St.,L, 56_45 ,-7.5
