Opponent,Results,Score,PlusMinus
Drake,W, 88_82 ,-3.8
Eastern Illinois,W, 69_66 ,5.7
Austin Peay,W, 77_63 ,7.8
Auburn,L, 80_65 ,-3
Georgia St.,W, 67_56 OT,1.5
Kansas St.,L, 70_57 ,-9.4
South Dakota St.,W, 79_57 ,13.4
North Dakota St.,W, 86_74 ,7.3
Notre Dame,L, 93_70 ,-15.1
Duquesne,W, 73_64 ,8.3
Indiana St.,L, 72_59 ,-2
Memphis,L, 87_67 ,-12.4
IPFW,W, 79_69 ,4.7
Oakland,L, 85_82 ,-5.3
Ohio,L, 63_62 ,-2.4
Western Illinois,W, 67_54 ,9.4
Oral Roberts,W, 90_87 OT,5.8
Centenary,W, 74_58 ,9.8
Southern Utah,W, 75_60 ,13.4
UMKC,W, 65_64 ,-3.7
Oakland,W, 78_54 ,8.2
IPFW,L, 62_60 OT,-5.5
Western Illinois,W, 70_42 ,10.8
Centenary,W, 88_77 ,10.8
Oral Roberts,L, 61_60 ,1.7
UMKC,W, 103_65 ,13.8
Southern Utah,W, 77_61 ,6.7
North Dakota St.,W, 66_52 ,5.2
South Dakota St.,W, 86_76 ,6.2
Western Illinois,W, 77_68 ,2.2
Oral Roberts,W, 69_65 ,8.2
Oakland,L, 76_64 ,-4.7
Hofstra,W, 74_60 ,11.4
Princeton,L, 74_68 2OT,3.7
