Opponent,Results,Score,PlusMinus
Washington,L, 74_69 ,-9.2
Portland St.,W, 75_70 ,10.8
Belmont,W, 82_73 ,12.9
Central Michigan,W, 69_53 ,10.5
Northeastern,L, 70_67 ,3.2
Cleveland St.,W, 73_64 ,7.3
Youngstown St.,W, 67_54 ,2.2
Toledo,W, 66_56 ,10
Miami OH,L, 56_55 ,2.1
Mississippi St.,L, 80_69 ,-9.9
Maryland Eastern Shore,W, 87_46 ,14.8
Arkansas Little Rock,W, 69_47 ,16.6
Sam Houston St.,W, 88_48 ,17.1
Loyola Chicago,L, 53_52 ,-3.5
Illinois Chicago,W, 64_47 ,3.6
Butler,L, 77_65 ,-7.5
Valparaiso,W, 59_57 ,-3.3
Green Bay,L, 68_66 ,0.7
Milwaukee,L, 67_61 OT,3.3
Detroit,W, 61_59 ,6.2
Illinois Chicago,W, 79_43 ,8.7
Loyola Chicago,W, 66_48 ,2.6
Valparaiso,W, 75_71 ,5
Butler,L, 74_62 ,-6.4
Milwaukee,W, 68_63 ,3.3
Green Bay,W, 67_54 ,1.4
Detroit,W, 70_53 ,5.4
Ohio,L, 64_59 ,0.8
Youngstown St.,W, 76_73 ,-1.1
Cleveland St.,L, 68_63 ,0.2
Detroit,W, 69_50 ,13.6
Butler,L, 70_45 ,-11.9
