Opponent,Results,Score,PlusMinus
Louisiana Monroe,W, 82_62 ,12
Indiana St.,W, 56_45 ,3.4
Western Kentucky,W, 71_60 ,1.3
Connecticut,L, 81_55 ,-12.8
Arizona St.,L, 71_52 ,1.6
Louisiana Lafayette,W, 66_58 ,2.7
Northwestern St.,W, 73_62 ,-2.8
Southeastern Louisiana,W, 77_60 ,5.4
Nicholls St.,W, 63_60 ,0.7
Rice,W, 65_61 ,2.7
Washington St.,L, 72_70 OT,-2.1
Xavier,L, 89_65 ,-12.4
Utah,L, 61_59 ,4.6
McNeese St.,W, 83_60 ,6.8
Alabama,L, 66_49 ,-12.5
South Carolina,L, 67_58 ,2.1
Florida,L, 72_58 ,-12.5
Auburn,L, 84_80 ,-0.3
Mississippi,L, 73_63 ,-0.8
Alabama,L, 57_38 ,-3
Mississippi St.,L, 67_51 ,-10.1
Tennessee,L, 59_54 ,-7.1
Kentucky,L, 81_55 ,-14.7
Arkansas,L, 87_52 ,-16.2
Vanderbilt,L, 77_69 ,-0.7
Mississippi St.,L, 60_59 ,-1.8
Arkansas,W, 65_54 ,12.9
Auburn,L, 74_59 ,-10.7
Mississippi,L, 72_59 ,-4.9
Georgia,W, 50_48 ,-1.5
Tennessee,L, 59_49 ,-1.3
