Opponent,Results,Score,PlusMinus
Tennessee Tech,W, 87_50 ,11.9
Stephen F. Austin,W, 82_42 ,7.5
Utah Valley,W, 76_51 ,6.9
Butler,W, 82_73 ,2.4
Portland,L, 61_56 ,-4.7
Texas A&M,L, 66_65 ,-1.5
Miami FL,L, 63_58 ,-0.2
Brown,W, 91_55 ,23.8
Morgan St.,W, 94_64 ,18.4
Saint Joseph's,W, 97_74 ,8.7
Northern Illinois,W, 89_48 ,15
South Dakota St.,W, 92_62 ,10.3
Penn St.,W, 75_70 ,3.1
Iowa,W, 86_74 ,16.2
Purdue,L, 79_60 ,-6.9
Ohio St.,W, 73_62 ,3.8
Michigan St.,L, 60_53 ,-4.2
Indiana,L, 81_78 OT,-6.4
Michigan St.,L, 65_64 ,6.1
Northwestern,W, 65_61 ,2.3
Ohio St.,L, 85_63 ,-11.6
Penn St.,W, 66_64 ,4
Michigan,L, 71_63 ,-4.1
Northwestern,L, 77_74 OT,4.8
Wisconsin,W, 68_52 ,4.7
Indiana,W, 81_58 ,14.3
Purdue,L, 59_58 ,-2.9
Illinois,W, 62_60 ,7.4
Michigan,L, 83_55 ,-9.8
Iowa,W, 88_53 ,15.9
Penn St.,W, 76_55 ,11.2
Michigan St.,W, 72_67 OT,3
Purdue,W, 69_42 ,16
Ohio St.,L, 90_61 ,-5
Xavier,L, 65_54 ,-3.4
