Opponent,Results,Score,PlusMinus
UCLA,W, 68_65 2OT,2.1
New Mexico St.,W, 84_73 ,-1.1
Central Arkansas,L, 69_49 ,-9.6
Stephen F. Austin,L, 62_61 ,-3.3
San Diego St.,L, 82_68 ,-11.3
Weber St.,L, 82_71 ,-6.4
Utah St.,L, 83_60 ,-15.5
Morehead St.,L, 69_62 ,0.8
Cal St. Bakersfield,W, 77_70 ,7.3
UC Davis,L, 67_63 ,-5.4
Long Beach St.,W, 85_75 ,7.1
UC Riverside,W, 69_56 ,5.3
Cal Poly,W, 68_54 ,1.5
Cal St. Northridge,L, 78_72 ,-9
Pacific,L, 80_73 ,-5.7
UC Santa Barbara,L, 85_80 OT,-6.6
Cal St. Bakersfield,W, 92_84 OT,-3.8
UC Irvine,W, 74_68 ,2.4
Long Beach St.,W, 81_75 OT,2.4
UC Riverside,L, 76_59 ,-6.4
UC Irvine,W, 72_61 ,4.4
Cal St. Northridge,W, 113_112 3OT,-3.9
UC Santa Barbara,L, 73_65 ,-2.1
SIU Edwardsville,W, 78_74 ,6.7
Cal Poly,W, 70_68 ,-0.4
Pacific,L, 70_64 ,-0
UC Davis,L, 92_86 OT,-5.4
Cal St. Northridge,W, 84_76 ,5.3
UC Davis,L, 68_65 ,1.6
