Opponent,Results,Score,PlusMinus
Marquette,L, 85_62 ,-9.6
Grambling St.,W, 71_66 ,-1.5
Louisiana Monroe,W, 94_84 ,8.5
Northwestern St.,L, 83_80 ,-13.9
Southern Utah,W, 93_85 OT,-0.9
UMKC,L, 84_83 ,4.3
Oklahoma,L, 86_62 ,-17.6
Louisiana Tech,L, 102_96 2OT,7.3
Mississippi,L, 108_64 ,-24
Mississippi St.,L, 88_51 ,-13.9
Louisiana Lafayette,W, 73_68 ,9
North Dakota St.,L, 82_70 ,-4.2
South Dakota St.,L, 89_59 ,-20.3
IPFW,W, 75_62 ,5.2
Oakland,L, 88_50 ,-18
Western Illinois,L, 70_51 ,-15
IUPUI,L, 74_58 ,-9.8
Oral Roberts,L, 87_56 ,-20.5
South Dakota St.,L, 81_75 ,-2.2
North Dakota St.,L, 73_62 ,-2.2
Oakland,L, 75_64 ,-2
IPFW,W, 80_78 ,1.6
IUPUI,L, 88_77 ,-10.8
Western Illinois,L, 64_55 ,1
Oral Roberts,L, 76_56 ,-11.1
UMKC,L, 83_69 ,-6
Southern Utah,L, 70_67 ,3.2
