Opponent,Results,Score,PlusMinus
New Mexico St.,W, 100_68 ,14.1
San Diego St.,W, 80_58 ,15.2
Vanderbilt,L, 72_70 ,-2.4
Cal Poly,W, 92_67 ,11.2
San Jose St.,W, 78_71 ,-3.2
Utah St.,W, 68_63 ,1.7
Oregon,W, 81_76 ,1.1
Portland St.,W, 101_80 ,8
Pacific,W, 80_65 ,-
Northeastern,W, 78_67 ,1.8
USC,L, 60_49 ,-7.8
Hawaii,W, 84_75 ,6.7
Binghamton,W, 85_57 ,13.2
Howard,W, 94_46 ,14.8
San Francisco,W, 83_62 ,13.5
Santa Clara,W, 80_72 ,8.7
Gonzaga,L, 89_82 ,-7.5
Portland,W, 77_72 ,2.5
San Diego,W, 71_56 ,15.1
Pepperdine,W, 88_71 ,7.7
Loyola Marymount,W, 85_67 ,12.9
Santa Clara,W, 74_62 ,5.8
San Francisco,W, 73_57 ,10.2
Gonzaga,L, 80_61 ,-3.1
Portland,L, 80_75 OT,-1.7
San Diego,W, 61_49 ,5.5
Pepperdine,W, 76_49 ,12.7
Loyola Marymount,W, 88_80 ,3.9
Portland,W, 69_55 ,8.5
Gonzaga,W, 81_62 ,4
Richmond,W, 80_71 ,2.7
Villanova,W, 75_68 ,4
Baylor,L, 72_49 ,-19.1
