Opponent,Results,Score,PlusMinus
Kansas,L, 101_65 ,-17.3
Yale,W, 68_63 ,4.3
Connecticut,L, 76_67 ,-4.1
Elon,W, 70_46 ,18.5
Charlotte,L, 80_72 ,-2.4
Fairfield,W, 84_80 ,0.3
Towson,W, 84_64 ,8.9
Manhattan,W, 44_39 ,5.9
New Hampshire,W, 75_58 ,10.7
St. John's,L, 72_60 ,-
Davidson,L, 61_52 ,-4.9
Florida Atlantic,W, 67_63 ,3.1
William & Mary,L, 48_47 ,3.9
George Mason,L, 67_63 ,0.3
Towson,W, 77_61 ,6.8
Old Dominion,L, 57_46 ,-7.6
VCU,L, 81_68 ,-7.3
William & Mary,L, 73_66 ,0.3
George Mason,L, 90_72 ,-7.2
Drexel,L, 75_62 ,-13.9
UNC Wilmington,W, 93_54 ,23.5
Delaware,W, 77_67 ,6.5
James Madison,W, 68_48 ,7
Northeastern,L, 75_55 ,-2.8
Drexel,W, 75_64 ,8
UNC Wilmington,W, 87_70 ,7.9
Delaware,W, 82_69 ,7.4
Rider,W, 92_89 OT,4.6
Northeastern,W, 73_62 ,0.3
Georgia St.,W, 87_74 ,4.8
Georgia St.,W, 68_67 ,3.4
Northeastern,L, 74_71 2OT,-0.4
IUPUI,L, 74_60 ,-11.4
